date,interval_days,product_id,sku_number,product_name,category_id,category_name,supplier_id,supplier_name,supplier_company,supplier_location,supplier_reliability_score,lead_time_days,minimum_order_quantity,cost_price,selling_price,reference_current_stock_from_pdf,reorder_level,max_stock_level,tourist_oriented_score,seasonal_sensitivity,is_peak_tourist_season,season,month,day_of_week,weekend_flag,holiday_flag,opening_stock,quantity_sold,quantity_purchased,current_stock,stockout_flag,avg_daily_sales_interval,days_until_stockout_est,sales_value,purchase_value,inventory_value,gross_margin_value,suggested_restock_qty
2024-12-05,5,48,SK-121,Relaxation Healing Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,15,3,49,0.78,1.08,0,Winter,12,Thursday,0,0,67,9,0,58,0,1.8,32.2,6300.0,0.0,16240.0,3780.0,0
2024-12-05,5,49,SK-122,Sensual Erotic Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,11,3,42,0.78,1.08,0,Winter,12,Thursday,0,0,53,13,0,40,0,2.6,15.4,9100.0,0.0,11200.0,5460.0,0
2024-12-05,5,50,SK-123,Energy Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,14,5,47,0.78,1.08,0,Winter,12,Thursday,0,0,55,18,0,37,0,3.6,10.3,18000.0,0.0,11100.0,12600.0,0
2024-12-05,5,51,SK-124,Tranquility Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,12,5,44,0.78,1.08,0,Winter,12,Thursday,0,0,64,15,0,49,0,3.0,16.3,15000.0,0.0,14700.0,10500.0,0
2024-12-05,5,52,SK-125,Dream Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,16,5,50,0.78,1.08,0,Winter,12,Thursday,0,0,50,6,0,44,0,1.2,36.7,6000.0,0.0,13200.0,4200.0,0
2024-12-05,5,53,SK-126,Passion Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,10,5,41,0.78,1.08,0,Winter,12,Thursday,0,0,43,13,0,30,0,2.6,11.5,13000.0,0.0,9000.0,9100.0,0
2024-12-05,5,54,SK-127,Hangover Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,11,3,42,0.78,1.08,0,Winter,12,Thursday,0,0,50,13,0,37,0,2.6,14.2,13000.0,0.0,11100.0,9100.0,0
2024-12-05,5,55,SK-216,Gold Plated Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,90000.0,10,3,46,1.0,1.3,0,Winter,12,Thursday,0,0,16,0,0,16,0,0.0,999.0,0.0,0.0,48000.0,0.0,0
2024-12-05,5,56,SK-217,Jam Super Fine Bowl Deluxe,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,30000.0,12,2,49,1.0,1.3,0,Winter,12,Thursday,0,0,15,2,0,13,0,0.4,32.5,60000.0,0.0,19500.0,57000.0,0
2024-12-05,5,57,SK-218,Jam Itching Feet Therapy Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,120000.0,2,0,33,1.0,1.3,0,Winter,12,Thursday,0,0,25,1,0,24,0,0.2,120.0,120000.0,0.0,72000.0,117000.0,0
2024-12-05,5,58,SK-128,Jam Super Fine Bowl Large,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2500.0,67000.0,0,1,30,1.0,1.3,0,Winter,12,Thursday,0,0,3,2,30,31,0,0.4,77.5,134000.0,75000.0,77500.0,129000.0,30
2024-12-05,5,59,SK-219,Jam SF E/C Feet Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1350.0,37500.0,5,0,38,1.0,1.3,0,Winter,12,Thursday,0,0,22,2,0,20,0,0.4,50.0,75000.0,0.0,27000.0,72300.0,0
2024-12-05,5,60,SK-220,Jam SF Fine Work Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,6000.0,150000.0,1,0,31,1.0,1.3,0,Winter,12,Thursday,0,0,30,0,0,30,0,0.0,999.0,0.0,0.0,180000.0,0.0,0
2024-12-05,5,61,SK-221,Jam SF Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1600.0,48000.0,2,5,33,1.0,1.3,0,Winter,12,Thursday,0,0,21,2,0,19,0,0.4,47.5,96000.0,0.0,30400.0,92800.0,0
2024-12-05,5,62,SK-222,Jam Center SF Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,8000.0,20000.0,3,5,34,1.0,1.3,0,Winter,12,Thursday,0,0,11,2,0,9,0,0.4,22.5,40000.0,0.0,72000.0,24000.0,0
2024-12-05,5,63,SK-223,Jam SF Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1450.0,31500.0,0,10,40,1.0,1.3,0,Winter,12,Thursday,0,0,23,0,0,23,0,0.0,999.0,0.0,0.0,33350.0,0.0,0
2024-12-05,5,64,SK-129,Guru Padmakara Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,12,3,39,0.72,1.08,0,Winter,12,Thursday,0,0,11,8,40,43,0,1.6,26.9,8000.0,11400.0,12255.0,5720.0,28
2024-12-05,5,65,SK-130,Yellow Jambala Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,10,3,36,0.72,1.08,0,Winter,12,Thursday,0,0,37,9,0,28,0,1.8,15.6,9000.0,0.0,7980.0,6435.0,0
2024-12-05,5,66,SK-131,Mahankal Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,8,3,32,0.72,1.08,0,Winter,12,Thursday,0,0,26,6,0,20,0,1.2,16.7,6000.0,0.0,5700.0,4290.0,0
2024-12-05,5,67,SK-132,Medicine Buddha Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,6,3,29,0.72,1.08,0,Winter,12,Thursday,0,0,40,9,0,31,0,1.8,17.2,9000.0,0.0,8835.0,6435.0,0
2024-12-05,5,68,SK-133,Vajra Killa Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,11,3,37,0.72,1.08,0,Winter,12,Thursday,0,0,40,4,0,36,0,0.8,45.0,4000.0,0.0,10260.0,2860.0,0
2024-12-05,5,69,SK-134,Kalchakra Incense Powder,12,Incense Powder,8,Nisha Chaudhary,Natural Incense Power Factory,Jadibuti,0.89,10,20,285.0,1000.0,10,3,36,0.72,1.08,0,Winter,12,Thursday,0,0,45,12,0,33,0,2.4,13.8,12000.0,0.0,9405.0,8580.0,0
2024-12-05,5,70,SK-135,Travelling Incense Gift Pack,13,Gift Pack,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,990.0,2000.0,11,2,27,0.9,1.18,0,Winter,12,Thursday,0,0,15,5,0,10,0,1.0,10.0,10000.0,0.0,9900.0,5050.0,0
2024-12-05,5,71,SK-136,Vajra Rope Incense,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,30,10,58,0.82,1.18,0,Winter,12,Thursday,0,0,66,8,0,58,0,1.6,36.2,2800.0,0.0,6380.0,1920.0,0
2024-12-05,5,72,SK-137,Vajra Rope Incense Premium,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,20,10,42,0.82,1.18,0,Winter,12,Thursday,0,0,47,10,0,37,0,2.0,18.5,3500.0,0.0,4070.0,2400.0,0
2024-12-05,5,73,SK-138,Vajra Rope Incense Deluxe,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,23,10,46,0.82,1.18,0,Winter,12,Thursday,0,0,54,8,0,46,0,1.6,28.8,2800.0,0.0,5060.0,1920.0,0
2024-12-05,5,74,SK-139,Vajra Rope Incense Classic,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,350.0,25,10,50,0.82,1.18,0,Winter,12,Thursday,0,0,27,17,40,50,0,3.4,14.7,5950.0,4400.0,5500.0,4080.0,40
2024-12-05,5,75,SK-140,The Tree of Life Good Fortune,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,10,5,26,0.82,1.18,0,Winter,12,Thursday,0,0,30,10,0,20,0,2.0,10.0,5000.0,0.0,3600.0,3200.0,0
2024-12-05,5,76,SK-141,The Tree of Life Body & Soul,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,13,5,30,0.82,1.18,0,Winter,12,Thursday,0,0,30,13,0,17,0,2.6,6.5,6500.0,0.0,3060.0,4160.0,0
2024-12-05,5,77,SK-142,The Tree of Life Peace & Prosperity,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,300.0,10,5,26,0.82,1.18,0,Winter,12,Thursday,0,0,34,12,0,22,0,2.4,9.2,3600.0,0.0,3960.0,1440.0,0
2024-12-05,5,78,SK-143,The Tree of Life Knowledge & Wisdom,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,14,3,32,0.82,1.18,0,Winter,12,Thursday,0,0,33,7,0,26,0,1.4,18.6,3500.0,0.0,4680.0,2240.0,0
2024-12-05,5,79,SK-144,The Tree of Life Stress Relief,15,The Tree of Life Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,500.0,10,2,26,0.82,1.18,0,Winter,12,Thursday,0,0,32,14,0,18,0,2.8,6.4,7000.0,0.0,3240.0,4480.0,0
2024-12-05,5,80,SK-145,Chakra Flora Incense,16,Chakra Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,250.0,210,70,346,0.82,1.18,0,Winter,12,Thursday,0,0,71,14,160,217,0,2.8,77.5,3500.0,17600.0,23870.0,1960.0,153
2024-12-05,5,81,SK-146,Zodiac Stick Incense,17,Zodiac Stick Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,105.0,250.0,480,115,778,0.82,1.18,0,Winter,12,Thursday,0,0,239,14,0,225,0,2.8,80.4,3500.0,0.0,23625.0,2030.0,0
2024-12-05,5,82,SK-147,Backflow Incense,18,Backflow Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,140.0,500.0,144,24,255,0.82,1.18,0,Winter,12,Thursday,0,0,228,14,0,214,0,2.8,76.4,7000.0,0.0,29960.0,5040.0,0
2024-12-05,5,83,SK-148,Chakra Rope Incense Set,19,Chakra Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,250.0,600.0,84,14,144,0.82,1.18,0,Winter,12,Thursday,0,0,126,17,0,109,0,3.4,32.1,10200.0,0.0,27250.0,5950.0,0
2024-12-05,5,84,SK-149,Flora Incense Variety Pack,6,Natural Himalayan Flora Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,95.0,250.0,500,95,810,0.78,1.08,0,Winter,12,Thursday,0,0,293,16,0,277,0,3.2,86.6,4000.0,0.0,26315.0,2480.0,0
2024-12-05,5,85,SK-150,Tibetan Incense Variety Pack,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,180.0,550.0,500,175,810,0.78,1.08,0,Winter,12,Thursday,0,0,333,6,0,327,0,1.2,272.5,3300.0,0.0,58860.0,2220.0,0
2024-12-10,5,12,SK-100,Himalayan Herbal Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,15,5,34,0.78,1.08,0,Winter,12,Tuesday,0,0,23,11,0,12,0,2.2,5.5,11000.0,0.0,4200.0,7150.0,0
2024-12-10,5,13,SK-101,Tibetan Monastery Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,350.0,1000.0,20,5,42,0.78,1.08,0,Winter,12,Tuesday,0,0,35,16,0,19,0,3.2,5.9,16000.0,0.0,6650.0,10400.0,0
2024-12-10,5,14,SK-102,Tibetan Peace Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,10,3,26,0.78,1.08,0,Winter,12,Tuesday,0,0,18,15,30,33,0,3.0,11.0,12000.0,5550.0,6105.0,9225.0,23
2024-12-10,5,15,SK-103,Ribo Sangtsheo Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,184.98,800.0,14,3,32,0.78,1.08,0,Winter,12,Tuesday,0,0,31,9,0,22,0,1.8,12.2,7200.0,0.0,4069.56,5535.18,0
2024-12-10,5,16,SK-104,The Earth Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,185.0,800.0,17,3,37,0.78,1.08,0,Winter,12,Tuesday,0,0,24,12,0,12,0,2.4,5.0,9600.0,0.0,2220.0,7380.0,0
2024-12-10,5,17,SK-106,Traditional Zhempo Incense,9,Tibetan Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,110.0,500.0,8,5,22,0.78,1.08,0,Winter,12,Tuesday,0,0,17,17,30,30,1,3.4,8.8,8500.0,3300.0,3300.0,6630.0,22
2024-12-10,5,18,SK-200,Jam Note Tiger Bowl Set,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,7000.0,150000.0,4,1,36,1.0,1.3,0,Winter,12,Tuesday,0,0,7,0,0,7,0,0.0,999.0,0.0,0.0,49000.0,0.0,0
2024-12-10,5,19,SK-201,Jam Plain Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1200.0,18000.0,16,7,55,1.0,1.3,0,Winter,12,Tuesday,0,0,23,0,0,23,0,0.0,999.0,0.0,0.0,27600.0,0.0,0
2024-12-10,5,20,SK-202,Jam Super Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1400.0,20000.0,2,1,33,1.0,1.3,0,Winter,12,Tuesday,0,0,20,2,0,18,0,0.4,45.0,40000.0,0.0,25200.0,37200.0,0
2024-12-10,5,21,SK-203,Jam Itching Carving Fine Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,5000.0,100000.0,3,0,34,1.0,1.3,0,Winter,12,Tuesday,0,0,2,1,0,1,0,0.2,5.0,100000.0,0.0,5000.0,95000.0,0
2024-12-10,5,22,SK-204,Jam Dim Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,32500.0,9,4,44,1.0,1.3,0,Winter,12,Tuesday,0,0,25,1,0,24,0,0.2,120.0,32500.0,0.0,36000.0,31000.0,0
2024-12-10,5,23,SK-107,Natural Ayurvedic Rope Incense,14,Rope Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,270.0,1000.0,17,10,40,0.82,1.18,0,Winter,12,Tuesday,0,0,24,16,40,48,0,3.2,15.0,16000.0,10800.0,12960.0,11680.0,32
2024-12-10,5,24,SK-300,Large Plate Stand,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,80.0,250.0,50,10,180,0.82,1.18,0,Winter,12,Tuesday,0,0,33,32,100,101,0,6.4,15.8,8000.0,8000.0,8080.0,5440.0,100
2024-12-10,5,25,SK-301,Small Plate Stand,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,65.0,200.0,47,10,175,0.82,1.18,0,Winter,12,Tuesday,0,0,113,19,0,94,0,3.8,24.7,3800.0,0.0,6110.0,2565.0,0
2024-12-10,5,26,SK-302,Lotus Incense Holder,7,Incense Holder,6,Jenisha Khadka,Incense Holder & Incense Burner Wholesale,Dillibazar,0.95,5,100,80.0,300.0,32,10,151,0.82,1.18,0,Winter,12,Tuesday,0,0,51,21,0,30,0,4.2,7.1,6300.0,0.0,2400.0,4620.0,0
2024-12-10,5,27,SK-108,Green Tara Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,16,6,35,0.78,1.08,0,Winter,12,Tuesday,0,0,40,8,0,32,0,1.6,20.0,7200.0,0.0,9600.0,4800.0,0
2024-12-10,5,28,SK-109,Namthoesy Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,21,6,43,0.78,1.08,0,Winter,12,Tuesday,0,0,39,6,0,33,0,1.2,27.5,5400.0,0.0,9900.0,3600.0,0
2024-12-10,5,29,SK-110,Manjushree Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,19,6,40,0.78,1.08,0,Winter,12,Tuesday,0,0,17,10,40,47,0,2.0,23.5,9000.0,12000.0,14100.0,6000.0,33
2024-12-10,5,30,SK-111,Amitayau Buddha Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,14,6,32,0.78,1.08,0,Winter,12,Tuesday,0,0,23,6,0,17,0,1.2,14.2,5400.0,0.0,5100.0,3600.0,0
2024-12-10,5,31,SK-112,Avolikitesvara Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,19,6,40,0.78,1.08,0,Winter,12,Tuesday,0,0,14,8,40,46,0,1.6,28.8,7200.0,12000.0,13800.0,4800.0,34
2024-12-10,5,32,SK-113,Samantabhadra Incense,8,Bodhi Leaf Incense,4,Dipendra Dangol,Lovely Incense,Thamel,0.93,10,10,300.0,900.0,17,6,37,0.78,1.08,0,Winter,12,Tuesday,0,0,38,8,0,30,0,1.6,18.8,7200.0,0.0,9000.0,4800.0,0
2024-12-10,5,33,SK-205,Jam Super Fine Black Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,35000.0,10,4,46,1.0,1.3,0,Winter,12,Tuesday,0,0,20,3,0,17,0,0.6,28.3,105000.0,0.0,25500.0,100500.0,0
2024-12-10,5,34,SK-206,Inside God Outside Itching Carving Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2500.0,65000.0,13,3,50,1.0,1.3,0,Winter,12,Tuesday,0,0,10,0,0,10,0,0.0,999.0,0.0,0.0,25000.0,0.0,0
2024-12-10,5,35,SK-207,Jam Color Yogi Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2600.0,70000.0,6,1,39,1.0,1.3,0,Winter,12,Tuesday,0,0,28,1,0,27,0,0.2,135.0,70000.0,0.0,70200.0,67400.0,0
2024-12-10,5,36,SK-210,Jam Itching Carving Fine Bowl Premium,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,30000.0,12,5,49,1.0,1.3,0,Winter,12,Tuesday,0,0,14,3,0,11,0,0.6,18.3,90000.0,0.0,16500.0,85500.0,0
2024-12-10,5,37,SK-211,Jam Itching Carving Feet Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,9000.0,170000.0,2,0,33,1.0,1.3,0,Winter,12,Tuesday,0,0,26,0,0,26,0,0.0,999.0,0.0,0.0,234000.0,0.0,0
2024-12-10,5,38,SK-212,Inside God Super Fine Outside One Mantra Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1600.0,40000.0,5,0,38,1.0,1.3,0,Winter,12,Tuesday,0,0,30,5,0,25,0,1.0,25.0,200000.0,0.0,40000.0,192000.0,0
2024-12-10,5,39,SK-114,Mahankal Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,20,5,57,0.78,1.08,0,Winter,12,Tuesday,0,0,57,22,0,35,0,4.4,8.0,13200.0,0.0,8050.0,8140.0,0
2024-12-10,5,40,SK-214,Yellow Jambala Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,16,4,50,0.78,1.08,0,Winter,12,Tuesday,0,0,33,13,0,20,0,2.6,7.7,7800.0,0.0,4600.0,4810.0,0
2024-12-10,5,41,SK-215,Guru Padmakara Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,9,5,39,0.78,1.08,0,Winter,12,Tuesday,0,0,31,6,0,25,0,1.2,20.8,3600.0,0.0,5750.0,2220.0,0
2024-12-10,5,42,SK-116,Kalchakra Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,599.98,15,5,49,0.78,1.08,0,Winter,12,Tuesday,0,0,21,16,25,30,0,3.2,9.4,9599.68,5750.0,6900.0,5919.68,44
2024-12-10,5,43,SK-115,Vajrakilla Phurpa Dorje Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,10,2,41,0.78,1.08,0,Winter,12,Tuesday,0,0,51,11,0,40,0,2.2,18.2,6600.0,0.0,9200.0,4070.0,0
2024-12-10,5,44,SK-117,Medicine Buddha Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,230.0,600.0,13,5,45,0.78,1.08,0,Winter,12,Tuesday,0,0,34,14,0,20,0,2.8,7.1,8400.0,0.0,4600.0,5180.0,0
2024-12-10,5,45,SK-118,Reviving Aroma Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,13,2,45,0.78,1.08,0,Winter,12,Tuesday,0,0,38,11,0,27,0,2.2,12.3,7700.0,0.0,7560.0,4620.0,0
2024-12-10,5,46,SK-119,Meditation Good Evening Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,10,3,41,0.78,1.08,0,Winter,12,Tuesday,0,0,24,12,0,12,0,2.4,5.0,8400.0,0.0,3360.0,5040.0,0
2024-12-10,5,47,SK-120,Concentration Good Morning Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,9,5,39,0.78,1.08,0,Winter,12,Tuesday,0,0,20,11,50,59,0,2.2,26.8,7700.0,14000.0,16520.0,4620.0,30
2024-12-10,5,48,SK-121,Relaxation Healing Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,15,3,49,0.78,1.08,0,Winter,12,Tuesday,0,0,58,10,0,48,0,2.0,24.0,7000.0,0.0,13440.0,4200.0,0
2024-12-10,5,49,SK-122,Sensual Erotic Blend Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,280.0,700.0,11,3,42,0.78,1.08,0,Winter,12,Tuesday,0,0,40,9,0,31,0,1.8,17.2,6300.0,0.0,8680.0,3780.0,0
2024-12-10,5,50,SK-123,Energy Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,14,5,47,0.78,1.08,0,Winter,12,Tuesday,0,0,37,14,0,23,0,2.8,8.2,14000.0,0.0,6900.0,9800.0,0
2024-12-10,5,51,SK-124,Tranquility Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,12,5,44,0.78,1.08,0,Winter,12,Tuesday,0,0,49,25,0,24,0,5.0,4.8,25000.0,0.0,7200.0,17500.0,0
2024-12-10,5,52,SK-125,Dream Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,16,5,50,0.78,1.08,0,Winter,12,Tuesday,0,0,44,12,0,32,0,2.4,13.3,12000.0,0.0,9600.0,8400.0,0
2024-12-10,5,53,SK-126,Passion Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,10,5,41,0.78,1.08,0,Winter,12,Tuesday,0,0,30,15,0,15,0,3.0,5.0,15000.0,0.0,4500.0,10500.0,0
2024-12-10,5,54,SK-127,Hangover Incense,9,Tibetan Incense,7,Suraj Nakarmi,Natur's Gift Incense,Thamel,0.9,15,25,300.0,1000.0,11,3,42,0.78,1.08,0,Winter,12,Tuesday,0,0,37,11,0,26,0,2.2,11.8,11000.0,0.0,7800.0,7700.0,0
2024-12-10,5,55,SK-216,Gold Plated Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,90000.0,10,3,46,1.0,1.3,0,Winter,12,Tuesday,0,0,16,0,0,16,0,0.0,999.0,0.0,0.0,48000.0,0.0,0
2024-12-10,5,56,SK-217,Jam Super Fine Bowl Deluxe,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,1500.0,30000.0,12,2,49,1.0,1.3,0,Winter,12,Tuesday,0,0,13,3,0,10,0,0.6,16.7,90000.0,0.0,15000.0,85500.0,0
2024-12-10,5,57,SK-218,Jam Itching Feet Therapy Bowl,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,3000.0,120000.0,2,0,33,1.0,1.3,0,Winter,12,Tuesday,0,0,24,0,0,24,0,0.0,999.0,0.0,0.0,72000.0,0.0,0
2024-12-10,5,58,SK-128,Jam Super Fine Bowl Large,20,Singing Bowl,5,Niraj Raj Shrestha,Tibetan Singing Bowls Manufacture and Wholesaler,Newroad,0.91,15,30,2500.0,67000.0,0,1,30,1.0,1.3,0,Winter,12,Tuesday,0,0,31,0,0,31,0,0.0,999.0,0.0,0.0,77500.0,0.0,0
